Year, Price, Miles
2015, 22990, 54529
2015, 29900, 82800
2015, 34900, 77915
2015, 28499, 55296
2015, 34987, 102556
2015, 36800, 38200
2015, 26490, 123878
2015, 34999, 42120
2015, 28490, 85878
2015, 29900, 99965
2015, 23900, 114701
2015, 29990, 93721
2015, 39877, 43672
2015, 28900, 57600
2015, 32490, 79300
2015, 31990, 74239
2015, 38900, 40006
2015, 41990, 70962
2015, 26998, 37000
2015, 25670, 70714
2015, 23500, 116000
2015, 28900, 67150
2015, 29814, 97500
2015, 42900, 29500
2015, 21900, 41490
2015, 21950, 43101
2015, 25990, 109387
2015, 31490, 56846
2015, 35480, 74620
2015, 28990, 93720
2015, 26960, 70742
2015, 38900, 52499
2015, 25980, 113800
2015, 23500, 74500
2015, 22500, 87000
2015, 22700, 116067
2015, 26900, 55800
2015, 22900, 101300
2015, 18900, 133200
2015, 23900, 66400
2015, 23900, 67900
2015, 26990, 80500
2015, 20990, 88600
2015, 28990, 47144
2015, 21480, 117748
2015, 26900, 61701
2015, 23900, 48815
2015, 39840, 48844
2015, 28900, 62800
2015, 19990, 108113
2015, 36600, 50500
2015, 24790, 87853
2015, 29990, 53267
2015, 22480, 84817
2015, 21990, 83719
2015, 40900, 31800
2015, 31890, 53168
2015, 29490, 72918
2015, 27900, 98104
2015, 18590, 197158
2015, 26490, 74239
2015, 25982, 96686
2015, 39890, 43320
2015, 28000, 87000
2015, 21500, 177000
2015, 44900, 17050
2015, 28500, 72000
2015, 24480, 98900
2015, 22500, 46000
2015, 27780, 65710
2015, 29990, 57812
2015, 24900, 55500
2015, 22480, 111400
2015, 28941, 77168
2015, 23490, 99943
2015, 31350, 34770
2015, 28990, 75000
2015, 26880, 85700
2015, 29880, 73502
2015, 20400, 103473
2015, 18590, 176240
2015, 24890, 65400
2015, 24990, 64300
2015, 17990, 138900
2015, 26990, 78563
2015, 26490, 82408
2015, 24900, 82329
2015, 24980, 71958
2015, 19980, 87450
2015, 22890, 81824
2015, 28890, 99900
2015, 31870, 45925
2015, 24960, 61460
2015, 27490, 78000
2016, 34577, 80039
2016, 34250, 74985
2016, 35999, 34050
2016, 30790, 16700
2016, 33990, 37304
2016, 44290, 27836
2016, 34489, 44059
2016, 31900, 69915
2016, 31250, 71595
2016, 36999, 37591
2016, 29990, 31837
2016, 28900, 58488
2016, 26490, 19876
2016, 29990, 42905
2016, 31990, 82500
2016, 34990, 35750
2016, 39977, 45824
2016, 36500, 59506
2016, 24900, 48051
2016, 25989, 94917
2016, 26900, 78466
2016, 31990, 98285
2016, 30990, 57358
2016, 32490, 109000
2016, 29000, 29000
2016, 36400, 52125
2016, 22380, 135173
2016, 24980, 109488
2016, 36900, 34500
2016, 28900, 92000
2016, 25990, 64284
2016, 24990, 46419
2016, 34918, 101500
2016, 35500, 51100
2016, 34890, 93640
2016, 27990, 83293
2016, 29242, 73630
2016, 30900, 40454
2016, 27990, 63973
2016, 23985, 105034
2016, 28950, 85100
2016, 29998, 36500
2016, 23980, 95651
2016, 37900, 40009
2016, 34790, 82096
2016, 33490, 55658
2016, 31980, 73621
2016, 26807, 120509
2016, 31900, 84900
2016, 43880, 49365
2016, 27500, 77511
2016, 21700, 126960
2016, 35950, 91100
2016, 29900, 59890
2016, 31890, 67071
2016, 29900, 76701
2016, 30900, 59118
2016, 38900, 33000
2016, 33000, 22000
2016, 33990, 50800
2016, 29590, 64454
2016, 26890, 68557
2016, 33778, 59820
2016, 30612, 59995
2016, 32500, 47000
2016, 27980, 105462
2016, 31990, 94115
2016, 31850, 59995
2016, 27900, 58000
2016, 39490, 20149
2016, 33700, 67713
2016, 35995, 61823
2016, 32450, 60669
2016, 21990, 130050
2016, 29900, 98050
2016, 31490, 46141
2016, 28490, 70017
2016, 29990, 63890
2016, 27900, 51589
2016, 32990, 75785
2016, 34990, 30020
2016, 35790, 45096
2016, 32500, 38987
2016, 28900, 101290
2016, 28701, 48273
2016, 36900, 83000
2016, 33990, 48970
2016, 35896, 42243
2016, 23990, 108000
2016, 31890, 82424
2016, 35000, 41205
2016, 35850, 36850
2016, 36890, 38843
2016, 26995, 174513
2016, 24900, 42969
2016, 34890, 59900
2017, 31990, 36000
2017, 40930, 54800
2017, 29700, 103961
2017, 43900, 24134
2017, 36990, 30999
2017, 39990, 34723
2017, 29877, 42759
2017, 45990, 25700
2017, 31300, 86113
2017, 43890, 50767
2017, 32990, 35088
2017, 34950, 81000
2017, 63900, 25000
2017, 41347, 18656
2017, 35900, 32900
2017, 29890, 70385
2017, 43390, 52897
2017, 32690, 30875
2017, 32877, 18298
2017, 35990, 34979
2017, 53900, 6000
2017, 42980, 29416
2017, 30700, 88780
2017, 34900, 51200
2017, 32590, 51506
2017, 46528, 72655
2017, 34900, 47596
2017, 37000, 26000
2017, 44880, 48990
2017, 32877, 24888
2017, 38990, 35008
2017, 39900, 37926
2017, 35929, 23056
2017, 34000, 52300
2017, 46990, 4500
2017, 57690, 17500
2017, 39970, 6614
2017, 44950, 4390
2017, 39990, 77890
2017, 28900, 62304
2017, 31490, 65089
2017, 69900, 17488
2017, 44950, 4288
2017, 37950, 29736
2017, 46900, 6000
2017, 47990, 18283
2017, 37290, 34919
2017, 25290, 100277
2017, 32990, 34500
2017, 45990, 55250
2017, 40990, 66684
2017, 59900, 14983
2017, 61890, 17150
2017, 28990, 44284
2017, 57990, 10400
2017, 34400, 13600
2017, 51900, 46500
2017, 45900, 18000
2017, 37190, 54800
2017, 33500, 62850
2017, 48900, 6200
2017, 34850, 49850
2017, 39000, 15673
2017, 44990, 7664
2017, 19990, 138500
2017, 57600, 16344
2017, 41990, 9587
2017, 32896, 23096
2017, 48900, 6200
2017, 31850, 16372
2017, 32430, 56877
2017, 38990, 49922
2017, 40990, 15369
2017, 26745, 72261
2017, 27401, 80960
2017, 35900, 36446
2017, 37990, 19990
2017, 45990, 28000
2017, 46900, 24803
2017, 28500, 62345
2017, 24898, 59158
2017, 48400, 9800
2017, 34990, 21634
2017, 36990, 112120
2017, 37900, 35000
2017, 30990, 26325
2017, 48900, 6200
2017, 32990, 65573
2017, 43330, 58514
2017, 36290, 51910
2017, 27215, 81739
2017, 29900, 107464
2017, 35498, 66365
2017, 37490, 39805
2017, 32900, 13200
2017, 49990, 33000
2018, 47990, 25538
2018, 69800, 11500
2018, 58900, 16701
2018, 33990, 47400
2018, 52890, 55100
2018, 52990, 16789
2018, 69900, 100
2018, 58990, 4200
2018, 56948, 11500
2018, 58900, 100
2018, 65900, 8000
2018, 55900, 11000
2018, 45990, 6154
2018, 62999, 12314
2018, 59900, 100
2018, 40990, 17993
2018, 44970, 18900
2018, 63987, 19000
2018, 47999, 20423
2018, 44970, 18900
2018, 59590, 12978
2018, 50800, 12000
2018, 40990, 38670
2018, 60980, 15000
2018, 44970, 18900
2018, 59999, 8384
2018, 55850, 15900
2018, 64999, 9600
2018, 52500, 11711
2018, 61500, 10217
2018, 56777, 4812
2018, 65600, 30260
2018, 58900, 3000
2018, 50890, 21900
2018, 49590, 34107
2018, 38990, 13479
2018, 52889, 10481
2018, 43990, 45000
2018, 48816, 20276
2018, 56980, 20605
2018, 52990, 26400
2018, 54900, 9850
2018, 56890, 19637
2018, 47990, 24500
2018, 49900, 29104
2018, 59900, 10825
2018, 57900, 5000
2018, 55689, 26112
2018, 59490, 6000
2018, 46429, 32000
2018, 64325, 10033
2018, 52889, 18530
2018, 54582, 29445
2018, 59990, 4100
2018, 57480, 23138
2018, 42990, 23000
2018, 55980, 16321
2018, 42600, 17500
2018, 57900, 28047
2018, 47990, 40500
2018, 69900, 24000
2018, 44900, 40000
2018, 47000, 85000
2018, 54990, 20250
2018, 57900, 7696
2018, 51290, 21218
2018, 44990, 5068
2018, 70790, 6500
2018, 52780, 18367
2018, 53900, 19100
2018, 64768, 13987
2018, 54500, 23441
2018, 56990, 9153
2018, 48900, 43445
2018, 69990, 13715
2018, 41900, 23307
2018, 52990, 15709
2018, 52950, 23650
2018, 59900, 8500
2018, 40700, 18476
2018, 49990, 10915
2018, 62950, 9215
2018, 66990, 8700
2018, 53870, 14029
2018, 55912, 10010
2018, 59990, 12500
2018, 41990, 60446
2018, 59901, 5492
2018, 51950, 40105
2018, 55900, 16160
2018, 64900, 18000
2018, 55980, 17539
2018, 52990, 26836
2018, 57490, 4500
2018, 47990, 23500
2018, 62990, 9200
2019, 65500, 3500
2019, 63990, 19990
2019, 55900, 3700
2019, 56990, 8000
2019, 55900, 9500
2019, 64990, 3451
2019, 68900, 4900
2019, 89980, 5000
2019, 61499, 5999
2019, 119900, 4900
2019, 53990, 9000
2019, 58700, 10900
2019, 58341, 4000
2019, 45990, 7393
2019, 65900, 8000
2019, 49990, 6200
2019, 65900, 5000
2019, 65900, 9419
2019, 54900, 7800
2019, 60650, 8880
2019, 54990, 13957
2019, 71987, 10374
2019, 69890, 9900
2019, 60900, 10
2019, 45998, 7000
2019, 54900, 9500
2019, 59880, 1802
2019, 59890, 10
2019, 48700, 10900
2019, 55990, 6500
2019, 57900, 1000
2019, 59990, 50
2019, 65900, 9500
2019, 65690, 300
2019, 69000, 3500
2019, 61900, 6240
2019, 64900, 11500
2019, 50990, 7050
2019, 61890, 8000
2019, 61900, 3000
2019, 64900, 12245
2019, 59697, 14320
2019, 56900, 5000
2019, 59400, 10450
2019, 49890, 2000
2019, 65500, 5000
2019, 64490, 8500
2019, 55980, 3582
2019, 52140, 10
2019, 58590, 16838
2019, 61900, 9200
2019, 62900, 5000
2019, 62890, 13692
2019, 47990, 10930
2019, 54900, 9200
2019, 65500, 13000
2019, 49900, 8000
2019, 61500, 10
2019, 43990, 14145
2019, 63900, 8000
2019, 55800, 4000
2019, 57290, 10
2019, 62000, 15850
2019, 59990, 5500
2019, 57900, 8000
2019, 53990, 50
2019, 59900, 5900
2019, 61590, 5100
2019, 71500, 5000
2019, 65839, 100
2019, 82900, 8000
2019, 59900, 10000
2019, 61290, 10
2019, 70988, 7330
2019, 59876, 5000
2019, 60490, 11110
2019, 68490, 13866
2019, 73000, 100
2019, 125000, 100
2019, 75000, 4000
2019, 68892, 1505
2019, 60750, 5000
2019, 55490, 10
2019, 114950, 200
2019, 59990, 5000
2019, 62990, 10
2019, 81990, 1000
2019, 65700, 5
2019, 52900, 8000
2019, 63900, 7500
2019, 68083, 8950
2019, 78990, 9000
2019, 128000, 10
2019, 64990, 4000
2019, 54900, 4000
2019, 64900, 13890
