Year, Price, Miles
2013, 24990, 106998
2013, 28900, 108700
2013, 25500, 93400
2013, 29900, 45289
2013, 25980, 103715
2013, 23990, 72133
2013, 23990, 125720
2013, 30490, 55300
2013, 19990, 150000
2013, 20990, 142102
2013, 22900, 156070
2013, 23850, 35401
2013, 21499, 113890
2013, 16500, 194000
2013, 19900, 134000
2013, 16990, 158100
2013, 22990, 107590
2013, 24990, 137000
2013, 25590, 89950
2013, 19800, 115000
2013, 19900, 181000
2013, 24500, 63000
2013, 26990, 75300
2013, 17900, 161080
2013, 16490, 147000
2013, 23900, 141896
2013, 25990, 84000
2013, 31990, 114500
2013, 26900, 60847
2013, 13900, 135000
2013, 18999, 180874
2013, 29900, 69529
2013, 18900, 133100
2014, 22990, 78000
2014, 16000, 192000
2014, 28990, 103200
2014, 26990, 103600
2014, 21990, 75000
2014, 27490, 47500
2014, 26990, 78000
2014, 24890, 52983
2014, 28990, 43669
2014, 31990, 59600
2014, 26742, 96038
2014, 23490, 71820
2014, 23490, 105903
2014, 24000, 44000
2014, 25700, 140000
2014, 29990, 40986
2014, 24900, 92736
2014, 24990, 91429
2014, 24990, 39984
2014, 29309, 88856
2014, 22990, 69638
2014, 27980, 32970
2014, 25990, 102470
2014, 29490, 76650
2014, 24800, 133456
2014, 28990, 79892
2014, 27490, 71682
2014, 22990, 113592
2014, 23876, 99596
2014, 25800, 99000
2014, 21500, 84000
2014, 31900, 84000
2014, 22900, 70500
2014, 19990, 125000
2014, 23950, 109841
2014, 22500, 69887
2014, 29900, 87000
2014, 26980, 109000
2014, 21990, 100569
2014, 23900, 146650
2014, 24980, 38944
2014, 23490, 125000
2014, 34900, 62800
2014, 28590, 76786
2014, 20000, 129705
2014, 24490, 108457
2014, 22780, 179500
2014, 30990, 73000
2014, 25490, 131123
2014, 26470, 125394
2014, 24990, 81153
2014, 31990, 68496
2014, 23900, 109989
2014, 23990, 84098
2014, 18490, 115000
2014, 32990, 30856
2014, 27790, 115262
2014, 30990, 60720
2014, 26990, 120311
2014, 29490, 65750
2014, 25000, 94900
2014, 19990, 112921
2014, 21900, 70881
2014, 18950, 97499
2014, 29300, 76000
2014, 28356, 74000
2014, 17800, 104500
2014, 18900, 182500
2014, 22500, 83000
2014, 17500, 164000
2014, 25990, 92000
2014, 25990, 57694
2014, 32990, 49044
2014, 27900, 102900
2014, 21490, 114000
2014, 32990, 98407
2014, 25990, 72000
2014, 29000, 43200
2014, 28500, 92500
2014, 26499, 84496
2015, 29990, 45200
2015, 36900, 29583
2015, 26580, 73100
2015, 22980, 115881
2015, 23900, 134452
2015, 21990, 83108
2015, 19900, 156330
2015, 34200, 74800
2015, 35900, 44846
2015, 29990, 43710
2015, 32990, 35500
2015, 24490, 58299
2015, 26900, 71000
2015, 28990, 90740
2015, 34900, 53720
2015, 32900, 55360
2015, 32900, 58044
2015, 25990, 106006
2015, 25890, 91900
2015, 28990, 80800
2015, 29177, 109495
2015, 23900, 73000
2015, 27990, 113750
2015, 22990, 169000
2015, 28000, 64000
2015, 22980, 94046
2015, 25900, 77616
2015, 22010, 131803
2015, 33990, 42432
2015, 26990, 79747
2015, 26900, 86240
2015, 30990, 90000
2015, 28900, 84915
2015, 28490, 129572
2015, 29990, 81408
2015, 28490, 85779
2015, 27980, 100160
2015, 25990, 121680
2015, 29990, 72200
2015, 24900, 108463
2015, 24900, 138800
2015, 37890, 43355
2015, 26900, 95000
2015, 34977, 35655
2015, 27900, 81200
2015, 34900, 71200
2015, 25497, 74900
2015, 28490, 65000
2015, 24900, 108463
2015, 36000, 66600
2015, 20500, 140000
2015, 31500, 48000
2015, 23390, 102462
2015, 32990, 82500
2015, 24990, 64000
2015, 23900, 85974
2015, 27900, 71300
2015, 34900, 44444
2015, 25900, 117500
2015, 36990, 70995
2015, 33900, 37500
2015, 26990, 126872
2015, 28990, 75311
2015, 29900, 111500
2015, 29980, 69916
2015, 25900, 152000
2015, 25980, 69795
2015, 30500, 105711
2015, 36990, 50723
2015, 27990, 49476
2015, 27950, 92638
2015, 17900, 143500
2015, 20900, 168429
2015, 26890, 80000
2015, 20900, 128026
2015, 20100, 106000
2015, 21300, 88500
2015, 28980, 74574
2015, 22890, 107295
2015, 26990, 45650
2015, 31900, 85000
2015, 27990, 69850
2015, 32990, 32637
2015, 29990, 94000
2015, 30990, 93730
2015, 27900, 75000
2015, 26300, 72000
2015, 32490, 82721
2015, 31990, 33000
2015, 27800, 85960
2015, 26480, 75605
2015, 24990, 38018
2015, 31990, 99957
2015, 29890, 59000
2015, 26890, 82620
2015, 28000, 76000
2016, 36190, 42250
2016, 33990, 71003
2016, 28900, 75907
2016, 18999, 124765
2016, 47990, 43801
2016, 37200, 45831
2016, 32490, 25046
2016, 46950, 19811
2016, 28990, 90379
2016, 24900, 68386
2016, 30950, 68955
2016, 35900, 26574
2016, 43590, 51642
2016, 28900, 66438
2016, 22990, 83739
2016, 37990, 60032
2016, 53490, 10122
2016, 40900, 47630
2016, 31990, 41891
2016, 36990, 72591
2016, 29490, 88690
2016, 36900, 55188
2016, 31900, 68422
2016, 32990, 78940
2016, 36990, 73550
2016, 28990, 88850
2016, 38490, 49000
2016, 24990, 71556
2016, 53490, 10122
2016, 24900, 94747
2016, 39990, 31544
2016, 33990, 17000
2016, 32900, 48000
2016, 24990, 78562
2016, 34271, 67036
2016, 30990, 61056
2016, 24990, 51000
2016, 30999, 93618
2016, 37200, 45831
2016, 31200, 61853
2016, 36900, 37205
2016, 25490, 124991
2016, 29890, 107700
2016, 32900, 80279
2016, 36900, 37205
2016, 37990, 68100
2016, 36379, 40435
2016, 33900, 53700
2016, 25990, 78500
2016, 33990, 70949
2016, 34687, 51046
2016, 23990, 53877
2016, 29977, 9986
2016, 26987, 45216
2016, 27900, 90000
2016, 38497, 30216
2016, 24995, 128038
2016, 33990, 40435
2016, 32495, 86724
2016, 27990, 123044
2016, 30490, 61755
2016, 38990, 78015
2016, 32874, 70366
2016, 26897, 98900
2016, 26900, 74526
2016, 32900, 80279
2016, 34890, 83575
2016, 33990, 87715
2016, 30900, 68078
2016, 29500, 89579
2016, 31480, 55780
2016, 33990, 36020
2016, 33990, 59383
2016, 32974, 77078
2016, 28000, 101000
2016, 39500, 80000
2016, 38500, 25000
2016, 29498, 72517
2016, 35490, 26150
2016, 22980, 83266
2016, 19990, 142000
2016, 34900, 59296
2016, 21900, 113800
2016, 32490, 29483
2016, 39900, 35000
2016, 39980, 57291
2016, 38900, 55693
2016, 30900, 92062
2016, 29900, 92753
2016, 22100, 54450
2016, 33890, 63006
2016, 24990, 112000
2016, 27490, 57284
2016, 32900, 52833
2016, 32990, 86612
2016, 34490, 59105
2017, 45490, 24480
2017, 39990, 25000
2017, 38990, 40560
2017, 54999, 31299
2017, 36900, 110000
2017, 38990, 23987
2017, 35990, 45992
2017, 39990, 25000
2017, 39990, 68400
2017, 49980, 32367
2017, 45900, 18290
2017, 49980, 32367
2017, 46990, 43445
2017, 51500, 9498
2017, 39880, 49900
2017, 48900, 30465
2017, 44990, 9748
2017, 46900, 36394
2017, 31000, 63500
2017, 46500, 13500
2017, 38900, 47923
2017, 47490, 8433
2017, 36900, 92889
2017, 35900, 118613
2017, 46900, 10143
2017, 62990, 13000
2017, 44990, 51000
2017, 39980, 23900
2017, 49900, 15800
2017, 39800, 30050
2017, 45990, 25880
2017, 30789, 66171
2017, 44990, 34538
2017, 39900, 52310
2017, 39990, 52906
2017, 36890, 72000
2017, 48700, 27500
2017, 35990, 39017
2017, 34990, 65000
2017, 35990, 35480
2017, 49900, 8500
2017, 44490, 39905
2017, 41000, 56000
2017, 48700, 26000
2017, 54000, 24500
2017, 49900, 8500
2017, 44890, 44283
2017, 41900, 31860
2017, 44890, 44283
2017, 35990, 31000
2017, 42900, 20900
2017, 29900, 60000
2017, 35900, 47000
2017, 32990, 99856
2017, 41990, 26516
2017, 62900, 13250
2017, 47900, 15000
2017, 43990, 23700
2017, 46900, 40126
2017, 46900, 40126
2017, 44990, 38445
2017, 47995, 28985
2017, 51900, 29060
2017, 43900, 23501
2017, 51500, 14865
2017, 35900, 82000
2017, 40990, 36900
2017, 42990, 34116
2017, 37490, 70500
2017, 41990, 49860
2017, 41990, 44746
2017, 45990, 97412
2017, 43990, 53665
2017, 44900, 48493
2017, 38490, 83606
2017, 29980, 95250
2017, 32990, 75599
2017, 37990, 33335
2017, 41900, 59255
2017, 47980, 12325
2017, 44990, 36989
2017, 36990, 95741
2017, 49900, 26751
2017, 39900, 21112
2017, 42900, 58700
2017, 39890, 94494
2017, 42990, 58450
2017, 35790, 54520
2017, 49990, 23493
2017, 45900, 44284
2017, 43980, 12555
2017, 39490, 36000
2017, 56900, 13500
2017, 49990, 15900
2017, 44990, 25637
2017, 41000, 46900
2018, 41990, 50
2018, 56900, 16696
2018, 44900, 35705
2018, 49990, 16464
2018, 62900, 9150
2018, 47900, 15799
2018, 52500, 11524
2018, 62900, 13200
2018, 56900, 7760
2018, 50900, 22383
2018, 57900, 12600
2018, 58900, 4520
2018, 46990, 20815
2018, 61900, 17250
2018, 49900, 9805
2018, 50900, 24796
2018, 46290, 43030
2018, 48990, 17462
2018, 55900, 2554
2018, 51900, 16500
2018, 47390, 10472
2018, 52990, 19743
2018, 52490, 15745
2018, 49900, 13867
2018, 46990, 12340
2018, 49990, 30308
2018, 45900, 14599
2018, 48990, 15856
2018, 47900, 18000
2018, 56900, 14300
2018, 42900, 10
2018, 62900, 12775
2018, 47490, 14625
2018, 48900, 18806
2018, 61900, 39900
2018, 47490, 19162
2018, 49990, 26266
2018, 44990, 15663
2018, 47900, 24500
2018, 54900, 20600
2018, 48900, 13496
2018, 54990, 13210
2018, 65900, 22000
2018, 45390, 17675
2018, 49990, 17441
2018, 48900, 41437
2018, 49990, 11400
2018, 45990, 19569
2018, 68990, 14574
2018, 44900, 20200
2018, 44900, 20111
2018, 48990, 7079
2018, 48900, 21500
2018, 45900, 18311
2018, 59490, 11132
2018, 48890, 12799
2018, 52900, 21176
2018, 44900, 22703
2018, 49900, 13881
2018, 64750, 9646
2018, 44490, 39770
2018, 44490, 13124
2018, 40900, 27700
2018, 48900, 23480
2018, 47290, 10
2018, 52900, 17642
2018, 50600, 11900
2018, 39900, 11632
2018, 62900, 22900
2018, 48917, 21526
2018, 51990, 11775
2018, 43900, 4900
2018, 52490, 18828
2018, 44900, 14080
2018, 48790, 15747
2018, 48900, 41437
2018, 48900, 24565
2018, 54900, 16282
2018, 51790, 6362
2018, 45433, 13247
2018, 53109, 12183
2018, 37900, 10762
2018, 44900, 19900
2018, 51900, 10900
2018, 48900, 13828
2018, 47900, 13378
2018, 45990, 15757
2018, 51299, 11800
2018, 59900, 30000
2018, 51900, 9500
2018, 42990, 43290
2018, 56926, 10413
2018, 45900, 21369
2018, 47490, 18992
2018, 49900, 9426
2018, 52990, 11500
2019, 61900, 1901
2019, 54500, 9000
2019, 60900, 5000
2019, 54900, 5230
2019, 71900, 3250
2019, 51500, 2000
2019, 49900, 9530
2019, 51500, 9500
2019, 69490, 9500
2019, 55900, 6000
2019, 57490, 8900
2019, 48900, 18800
2019, 51900, 9555
2019, 52880, 7500
2019, 52950, 14554
2019, 49900, 1500
2019, 63213, 3000
2019, 69900, 15
2019, 65900, 9650
2019, 49900, 1500
2019, 40900, 10
2019, 54700, 5000
2019, 74800, 1
2019, 59961, 6500
2019, 40900, 10
2019, 57467, 11621
2019, 60778, 8000
2019, 62660, 3500
2019, 56900, 20
2019, 56559, 5000
2019, 64380, 10
2019, 53325, 4328
2019, 54891, 15000
2019, 50442, 25900
2019, 52809, 10525
2019, 62390, 100
2019, 53791, 5500
2019, 45390, 6000
2019, 61920, 8000
2019, 57990, 8000
2019, 73940, 6525
2019, 68000, 14850
2019, 45390, 6000
2019, 52900, 17656
2019, 79900, 50
2019, 61900, 100
2019, 68946, 5000
2019, 57982, 9622
2019, 55900, 100
2019, 55900, 100
2019, 49990, 20652
2019, 55600, 15000
2019, 52640, 10
2019, 54900, 8000
2019, 67490, 20
2019, 52900, 20
2019, 49950, 1000
2019, 60830, 10000
2019, 59900, 11000
2019, 51990, 15000
2019, 49950, 1000
2019, 54900, 7000
2019, 69990, 10
2019, 52900, 5000
2019, 60240, 10000
2019, 59900, 20
2019, 49990, 14000
2019, 70998, 9999
2019, 71500, 5000
2019, 69490, 9500
2019, 68490, 2000
2019, 50999, 8656
2019, 50990, 5
2019, 52990, 7500
2019, 55998, 9999
2019, 69990, 5000
2019, 51988, 16796
2019, 71900, 9000
2019, 53900, 7500
2019, 51990, 3457
2019, 59900, 9500
2019, 68900, 10
2019, 53990, 5000
2019, 51490, 15890
2019, 60900, 5000
2019, 69880, 3500
2019, 72900, 1500
2019, 60900, 5000
2019, 71200, 7500
2019, 50990, 18210
2019, 55270, 14000
2019, 81091, 1000
2019, 62900, 5000
2019, 50990, 5
2019, 49900, 5000
2019, 76755, 5000
